Device : ;PAX1000IR2
Serial Number : ;M00693781
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1345
Basic Sample Rate [Hz] : ;400
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-07-20 13:11:23.86;0.00:01:15:596;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2683;53.76;-0.67;94.75;2.22;94.72;12.11;11.47;0.6358;10.830;10.596;-1.967;0.35;-1.41;
2023-07-20 13:11:23.88;0.00:01:15:616;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.268;53.76;-0.67;94.75;2.21;94.72;12.11;11.47;0.6359;10.830;10.595;-1.966;0.35;-1.40;
2023-07-20 13:11:23.90;0.00:01:15:636;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2698;53.77;-0.67;94.76;2.23;94.73;12.11;11.47;0.6346;10.830;10.596;-1.975;0.35;-1.41;
2023-07-20 13:11:23.91;0.00:01:15:646;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2697;53.77;-0.67;94.74;2.23;94.72;12.11;11.47;0.6363;10.830;10.595;-1.964;0.35;-1.41;
2023-07-20 13:11:23.93;0.00:01:15:666;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2695;53.76;-0.67;94.73;2.23;94.71;12.11;11.47;0.6375;10.830;10.595;-1.955;0.35;-1.41;
2023-07-20 13:11:23.94;0.00:01:15:676;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2681;53.76;-0.67;94.75;2.21;94.72;12.11;11.47;0.6361;10.830;10.596;-1.965;0.35;-1.40;
2023-07-20 13:11:23.96;0.00:01:15:696;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2693;53.77;-0.67;94.74;2.22;94.71;12.11;11.47;0.6369;10.830;10.595;-1.960;0.35;-1.41;
2023-07-20 13:11:23.99;0.00:01:15:728;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2691;53.76;-0.67;94.74;2.22;94.72;12.11;11.47;0.6364;10.830;10.595;-1.963;0.35;-1.41;
2023-07-20 13:11:24.01;0.00:01:15:744;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2685;53.77;-0.67;94.75;2.22;94.72;12.11;11.47;0.6358;10.830;10.596;-1.967;0.35;-1.41;
2023-07-20 13:11:24.03;0.00:01:15:765;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.269;53.77;-0.67;94.76;2.22;94.73;12.11;11.47;0.6348;10.830;10.596;-1.973;0.35;-1.41;
2023-07-20 13:11:24.05;0.00:01:15:785;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2692;53.77;-0.67;94.75;2.22;94.72;12.1;11.47;0.6355;10.829;10.595;-1.969;0.35;-1.41;
2023-07-20 13:11:24.06;0.00:01:15:795;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2682;53.76;-0.67;94.75;2.22;94.73;12.11;11.47;0.6353;10.830;10.596;-1.970;0.35;-1.40;
2023-07-20 13:11:24.08;0.00:01:15:815;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2689;53.77;-0.67;94.75;2.22;94.72;12.1;11.47;0.6357;10.830;10.595;-1.967;0.35;-1.41;
2023-07-20 13:11:24.10;0.00:01:15:835;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2686;53.76;-0.67;94.74;2.22;94.71;12.1;11.47;0.6368;10.830;10.595;-1.960;0.35;-1.41;
2023-07-20 13:11:24.11;0.00:01:15:845;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2698;53.76;-0.67;94.74;2.23;94.72;12.1;11.47;0.6365;10.830;10.595;-1.962;0.35;-1.41;
2023-07-20 13:11:24.13;0.00:01:15:865;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2688;53.77;-0.67;94.75;2.22;94.72;12.1;11.47;0.6354;10.829;10.595;-1.969;0.35;-1.41;
2023-07-20 13:11:24.16;0.00:01:15:896;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2691;53.76;-0.67;94.75;2.22;94.72;12.1;11.47;0.6358;10.829;10.595;-1.966;0.35;-1.41;
2023-07-20 13:11:24.17;0.00:01:15:905;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2705;53.76;-0.68;94.75;2.23;94.72;12.1;11.47;0.6355;10.829;10.595;-1.969;0.35;-1.42;
2023-07-20 13:11:24.19;0.00:01:15:926;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.27;53.76;-0.67;94.74;2.23;94.72;12.1;11.47;0.6363;10.829;10.595;-1.963;0.35;-1.41;
2023-07-20 13:11:24.20;0.00:01:15:936;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2689;53.76;-0.67;94.76;2.22;94.73;12.1;11.47;0.6349;10.829;10.595;-1.973;0.35;-1.41;
2023-07-20 13:11:24.22;0.00:01:15:955;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2691;53.77;-0.67;94.75;2.22;94.72;12.1;11.47;0.6353;10.829;10.595;-1.970;0.35;-1.41;
2023-07-20 13:11:24.24;0.00:01:15:975;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2699;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6358;10.829;10.595;-1.967;0.35;-1.41;
2023-07-20 13:11:24.26;0.00:01:15:996;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2685;53.76;-0.67;94.75;2.22;94.72;12.1;11.47;0.6355;10.829;10.595;-1.969;0.35;-1.41;
2023-07-20 13:11:24.28;0.00:01:16:016;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2691;53.77;-0.67;94.75;2.22;94.72;12.1;11.47;0.6356;10.829;10.595;-1.968;0.35;-1.41;
2023-07-20 13:11:24.29;0.00:01:16:026;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2692;53.77;-0.67;94.75;2.22;94.72;12.1;11.47;0.6354;10.829;10.595;-1.969;0.35;-1.41;
2023-07-20 13:11:24.31;0.00:01:16:046;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2692;53.77;-0.67;94.75;2.22;94.73;12.1;11.47;0.6348;10.829;10.595;-1.974;0.35;-1.41;
2023-07-20 13:11:24.33;0.00:01:16:066;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2678;53.76;-0.67;94.75;2.21;94.73;12.1;11.47;0.6351;10.829;10.595;-1.971;0.35;-1.40;
2023-07-20 13:11:24.35;0.00:01:16:086;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2693;53.77;-0.67;94.75;2.23;94.73;12.1;11.47;0.6349;10.829;10.595;-1.973;0.35;-1.41;
2023-07-20 13:11:24.37;0.00:01:16:106;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2695;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6353;10.829;10.595;-1.970;0.35;-1.41;
2023-07-20 13:11:24.39;0.00:01:16:126;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2695;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6354;10.829;10.594;-1.969;0.35;-1.41;
2023-07-20 13:11:24.41;0.00:01:16:146;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.27;53.76;-0.67;94.74;2.23;94.72;12.1;11.47;0.6363;10.829;10.594;-1.964;0.35;-1.41;
2023-07-20 13:11:24.42;0.00:01:16:156;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.27;53.77;-0.67;94.76;2.23;94.73;12.1;11.47;0.6341;10.829;10.595;-1.978;0.35;-1.41;
2023-07-20 13:11:24.44;0.00:01:16:176;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2704;53.77;-0.68;94.76;2.23;94.73;12.1;11.47;0.634;10.829;10.595;-1.979;0.35;-1.42;
2023-07-20 13:11:24.45;0.00:01:16:186;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2703;53.77;-0.68;94.75;2.23;94.73;12.1;11.47;0.6351;10.829;10.595;-1.972;0.35;-1.42;
2023-07-20 13:11:24.47;0.00:01:16:206;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2683;53.76;-0.67;94.75;2.22;94.73;12.1;11.47;0.6351;10.829;10.594;-1.971;0.35;-1.41;
2023-07-20 13:11:24.49;0.00:01:16:226;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2682;53.76;-0.67;94.76;2.22;94.74;12.1;11.47;0.6337;10.828;10.595;-1.981;0.35;-1.41;
2023-07-20 13:11:24.50;0.00:01:16:236;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2694;53.77;-0.67;94.75;2.23;94.73;12.1;11.47;0.6352;10.829;10.595;-1.971;0.35;-1.41;
2023-07-20 13:11:24.52;0.00:01:16:256;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2698;53.77;-0.67;94.75;2.23;94.73;12.1;11.47;0.635;10.829;10.595;-1.972;0.35;-1.41;
2023-07-20 13:11:24.54;0.00:01:16:276;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2684;53.76;-0.67;94.76;2.22;94.73;12.1;11.47;0.6344;10.828;10.594;-1.977;0.35;-1.41;
2023-07-20 13:11:24.56;0.00:01:16:296;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2688;53.76;-0.67;94.75;2.22;94.72;12.1;11.47;0.6357;10.829;10.594;-1.967;0.35;-1.41;
2023-07-20 13:11:24.58;0.00:01:16:316;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2705;53.77;-0.68;94.76;2.24;94.73;12.1;11.47;0.6344;10.828;10.594;-1.976;0.35;-1.42;
2023-07-20 13:11:24.60;0.00:01:16:336;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.27;53.77;-0.67;94.75;2.23;94.73;12.1;11.47;0.6351;10.828;10.594;-1.972;0.35;-1.42;
2023-07-20 13:11:24.61;0.00:01:16:346;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2708;53.77;-0.68;94.76;2.24;94.73;12.1;11.47;0.6341;10.828;10.594;-1.978;0.35;-1.42;
2023-07-20 13:11:24.63;0.00:01:16:366;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2699;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6357;10.828;10.594;-1.967;0.35;-1.41;
2023-07-20 13:11:24.66;0.00:01:16:396;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2703;53.77;-0.68;94.76;2.23;94.73;12.1;11.47;0.6346;10.828;10.594;-1.975;0.35;-1.42;
2023-07-20 13:11:24.67;0.00:01:16:406;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2717;53.77;-0.68;94.75;2.25;94.72;12.1;11.47;0.6355;10.829;10.594;-1.969;0.35;-1.42;
2023-07-20 13:11:24.69;0.00:01:16:426;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2702;53.76;-0.68;94.75;2.23;94.72;12.1;11.47;0.6354;10.828;10.594;-1.970;0.35;-1.42;
2023-07-20 13:11:24.70;0.00:01:16:436;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2698;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6358;10.829;10.594;-1.967;0.35;-1.41;
2023-07-20 13:11:24.72;0.00:01:16:456;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2699;53.77;-0.67;94.76;2.23;94.73;12.1;11.47;0.6345;10.828;10.594;-1.976;0.35;-1.41;
2023-07-20 13:11:24.75;0.00:01:16:486;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2696;53.76;-0.67;94.75;2.23;94.73;12.1;11.47;0.6351;10.828;10.594;-1.972;0.35;-1.41;
2023-07-20 13:11:24.76;0.00:01:16:496;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2692;53.76;-0.67;94.75;2.22;94.72;12.1;11.47;0.6356;10.828;10.594;-1.968;0.35;-1.41;
2023-07-20 13:11:24.78;0.00:01:16:516;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2693;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6355;10.829;10.594;-1.969;0.35;-1.41;
2023-07-20 13:11:24.79;0.00:01:16:526;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2695;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6353;10.829;10.594;-1.970;0.35;-1.41;
2023-07-20 13:11:24.81;0.00:01:16:546;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.271;53.77;-0.68;94.75;2.24;94.73;12.1;11.47;0.635;10.828;10.594;-1.973;0.35;-1.42;
2023-07-20 13:11:24.84;0.00:01:16:576;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2713;53.76;-0.68;94.75;2.24;94.72;12.1;11.47;0.6356;10.829;10.594;-1.968;0.35;-1.42;
2023-07-20 13:11:24.87;0.00:01:16:606;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2709;53.76;-0.68;94.75;2.24;94.72;12.1;11.47;0.6354;10.829;10.594;-1.969;0.35;-1.42;
2023-07-20 13:11:24.89;0.00:01:16:626;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2711;53.77;-0.68;94.75;2.24;94.72;12.1;11.47;0.6355;10.829;10.594;-1.969;0.35;-1.42;
2023-07-20 13:11:24.91;0.00:01:16:646;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.27;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6356;10.829;10.594;-1.968;0.35;-1.41;
2023-07-20 13:11:24.92;0.00:01:16:656;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2696;53.76;-0.67;94.76;2.23;94.73;12.1;11.47;0.6343;10.829;10.595;-1.977;0.35;-1.41;
2023-07-20 13:11:24.94;0.00:01:16:676;-0.30;0.95;-0.02;12.1;-3.452;10.93;-0.2709;53.76;-0.68;94.75;2.24;94.72;12.1;11.47;0.6356;10.829;10.595;-1.968;0.35;-1.42;
2023-07-20 13:11:24.97;0.00:01:16:706;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2693;53.76;-0.67;94.76;2.23;94.73;12.1;11.47;0.6341;10.829;10.595;-1.979;0.35;-1.41;
2023-07-20 13:11:24.99;0.00:01:16:727;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2713;53.77;-0.68;94.75;2.24;94.72;12.1;11.47;0.6354;10.829;10.595;-1.970;0.35;-1.42;
2023-07-20 13:11:25.01;0.00:01:16:743;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2709;53.77;-0.68;94.76;2.24;94.73;12.1;11.47;0.6344;10.829;10.595;-1.977;0.35;-1.42;
2023-07-20 13:11:25.02;0.00:01:16:761;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2709;53.77;-0.68;94.76;2.24;94.73;12.1;11.47;0.6344;10.829;10.595;-1.976;0.35;-1.42;
2023-07-20 13:11:25.05;0.00:01:16:787;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2713;53.77;-0.68;94.75;2.24;94.72;12.1;11.47;0.6355;10.829;10.595;-1.969;0.35;-1.42;
2023-07-20 13:11:25.07;0.00:01:16:807;-0.30;0.95;-0.02;12.1;-3.455;10.93;-0.2713;53.77;-0.68;94.76;2.24;94.74;12.1;11.47;0.634;10.829;10.595;-1.979;0.35;-1.42;
2023-07-20 13:11:25.08;0.00:01:16:817;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2711;53.77;-0.68;94.74;2.24;94.72;12.1;11.47;0.6361;10.829;10.595;-1.965;0.35;-1.42;
2023-07-20 13:11:25.10;0.00:01:16:837;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.27;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6359;10.829;10.595;-1.966;0.35;-1.41;
2023-07-20 13:11:25.11;0.00:01:16:847;-0.30;0.95;-0.02;12.1;-3.455;10.93;-0.2707;53.77;-0.68;94.76;2.24;94.74;12.1;11.47;0.6339;10.829;10.595;-1.980;0.35;-1.42;
2023-07-20 13:11:25.13;0.00:01:16:867;-0.30;0.95;-0.02;12.1;-3.455;10.93;-0.2705;53.77;-0.68;94.76;2.23;94.73;12.1;11.47;0.6341;10.829;10.595;-1.978;0.35;-1.42;
2023-07-20 13:11:25.14;0.00:01:16:877;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2701;53.76;-0.67;94.75;2.23;94.72;12.1;11.47;0.6357;10.829;10.595;-1.968;0.35;-1.42;
2023-07-20 13:11:25.16;0.00:01:16:897;-0.30;0.95;-0.02;12.1;-3.453;10.93;-0.2715;53.76;-0.68;94.74;2.24;94.72;12.1;11.47;0.6365;10.829;10.595;-1.962;0.35;-1.42;
2023-07-20 13:11:25.19;0.00:01:16:927;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2704;53.77;-0.68;94.76;2.23;94.73;12.1;11.47;0.6346;10.829;10.595;-1.975;0.35;-1.42;
2023-07-20 13:11:25.20;0.00:01:16:937;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2722;53.76;-0.68;94.74;2.25;94.71;12.11;11.47;0.6369;10.830;10.595;-1.959;0.35;-1.43;
2023-07-20 13:11:25.23;0.00:01:16:967;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2724;53.77;-0.68;94.74;2.25;94.71;12.11;11.47;0.6369;10.830;10.595;-1.959;0.35;-1.43;
2023-07-20 13:11:25.26;0.00:01:16:997;-0.30;0.95;-0.02;12.1;-3.454;10.93;-0.2727;53.77;-0.68;94.74;2.25;94.72;12.1;11.47;0.6363;10.829;10.595;-1.963;0.35;-1.43;
2023-07-20 13:11:25.27;0.00:01:17:007;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2732;53.77;-0.68;94.74;2.26;94.71;12.11;11.47;0.6369;10.830;10.595;-1.960;0.35;-1.43;
2023-07-20 13:11:25.29;0.00:01:17:027;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2723;53.77;-0.68;94.75;2.25;94.72;12.11;11.47;0.6357;10.830;10.596;-1.967;0.35;-1.43;
2023-07-20 13:11:25.32;0.00:01:17:057;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2708;53.76;-0.68;94.74;2.24;94.71;12.11;11.47;0.6367;10.830;10.595;-1.961;0.35;-1.42;
2023-07-20 13:11:25.33;0.00:01:17:067;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2706;53.76;-0.68;94.74;2.24;94.71;12.11;11.47;0.6371;10.830;10.595;-1.958;0.35;-1.42;
2023-07-20 13:11:25.35;0.00:01:17:088;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2706;53.77;-0.68;94.76;2.23;94.73;12.11;11.47;0.6349;10.830;10.596;-1.973;0.35;-1.42;
2023-07-20 13:11:25.36;0.00:01:17:097;-0.30;0.95;-0.02;12.11;-3.454;10.94;-0.2715;53.77;-0.68;94.75;2.24;94.72;12.11;11.47;0.6355;10.830;10.596;-1.969;0.35;-1.42;
2023-07-20 13:11:25.39;0.00:01:17:128;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2708;53.77;-0.68;94.74;2.24;94.72;12.11;11.47;0.6363;10.830;10.596;-1.963;0.35;-1.42;
2023-07-20 13:11:25.40;0.00:01:17:137;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2703;53.77;-0.68;94.75;2.23;94.73;12.11;11.47;0.6354;10.830;10.596;-1.970;0.35;-1.42;
2023-07-20 13:11:25.42;0.00:01:17:157;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2733;53.77;-0.68;94.75;2.26;94.72;12.11;11.47;0.6358;10.830;10.596;-1.967;0.35;-1.43;
2023-07-20 13:11:25.45;0.00:01:17:186;-0.30;0.95;-0.02;12.11;-3.455;10.94;-0.2723;53.77;-0.68;94.75;2.25;94.73;12.11;11.47;0.6351;10.830;10.596;-1.972;0.35;-1.43;
2023-07-20 13:11:25.46;0.00:01:17:199;-0.30;0.95;-0.02;12.11;-3.456;10.93;-0.2729;53.77;-0.68;94.76;2.25;94.73;12.11;11.47;0.6345;10.830;10.596;-1.976;0.35;-1.43;
2023-07-20 13:11:25.48;0.00:01:17:218;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2739;53.77;-0.68;94.74;2.26;94.71;12.11;11.47;0.6368;10.830;10.596;-1.960;0.35;-1.43;
2023-07-20 13:11:25.49;0.00:01:17:227;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2732;53.77;-0.68;94.74;2.26;94.72;12.11;11.47;0.6364;10.830;10.596;-1.962;0.35;-1.43;
2023-07-20 13:11:25.51;0.00:01:17:247;-0.30;0.95;-0.02;12.11;-3.455;10.94;-0.2719;53.77;-0.68;94.75;2.25;94.72;12.11;11.47;0.636;10.830;10.596;-1.965;0.35;-1.42;
2023-07-20 13:11:25.52;0.00:01:17:257;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2741;53.77;-0.68;94.74;2.26;94.71;12.11;11.47;0.6369;10.831;10.596;-1.959;0.35;-1.44;
2023-07-20 13:11:25.54;0.00:01:17:277;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2713;53.77;-0.68;94.74;2.24;94.71;12.11;11.47;0.6369;10.830;10.595;-1.959;0.35;-1.42;
2023-07-20 13:11:25.56;0.00:01:17:297;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2716;53.76;-0.68;94.73;2.24;94.71;12.11;11.47;0.6378;10.831;10.596;-1.953;0.35;-1.42;
2023-07-20 13:11:25.58;0.00:01:17:317;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2718;53.76;-0.68;94.73;2.24;94.71;12.11;11.47;0.6378;10.831;10.596;-1.953;0.35;-1.42;
2023-07-20 13:11:25.60;0.00:01:17:337;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2704;53.77;-0.68;94.74;2.23;94.72;12.11;11.47;0.6364;10.830;10.596;-1.963;0.35;-1.42;
2023-07-20 13:11:25.63;0.00:01:17:367;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2719;53.77;-0.68;94.75;2.25;94.72;12.11;11.47;0.6357;10.830;10.596;-1.968;0.35;-1.42;
2023-07-20 13:11:25.64;0.00:01:17:377;-0.30;0.95;-0.02;12.11;-3.455;10.94;-0.2724;53.77;-0.68;94.75;2.25;94.73;12.11;11.47;0.6353;10.830;10.596;-1.970;0.35;-1.43;
2023-07-20 13:11:25.66;0.00:01:17:397;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.274;53.77;-0.68;94.74;2.26;94.72;12.11;11.47;0.6363;10.830;10.596;-1.963;0.35;-1.44;
2023-07-20 13:11:25.67;0.00:01:17:408;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2736;53.77;-0.68;94.74;2.26;94.71;12.11;11.47;0.6372;10.831;10.596;-1.957;0.35;-1.43;
2023-07-20 13:11:25.70;0.00:01:17:437;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2752;53.77;-0.69;94.74;2.27;94.71;12.11;11.47;0.6368;10.830;10.595;-1.960;0.35;-1.44;
2023-07-20 13:11:25.73;0.00:01:17:467;-0.30;0.95;-0.02;12.11;-3.455;10.94;-0.2733;53.77;-0.68;94.75;2.26;94.72;12.11;11.47;0.6361;10.831;10.596;-1.964;0.35;-1.43;
2023-07-20 13:11:25.74;0.00:01:17:477;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2732;53.77;-0.68;94.75;2.26;94.72;12.11;11.47;0.6356;10.830;10.596;-1.968;0.35;-1.43;
2023-07-20 13:11:25.76;0.00:01:17:497;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2736;53.77;-0.68;94.74;2.26;94.71;12.11;11.47;0.637;10.830;10.595;-1.958;0.35;-1.43;
2023-07-20 13:11:25.77;0.00:01:17:507;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2721;53.77;-0.68;94.74;2.25;94.71;12.11;11.47;0.6367;10.830;10.596;-1.960;0.35;-1.43;
2023-07-20 13:11:25.79;0.00:01:17:527;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2721;53.76;-0.68;94.74;2.25;94.71;12.11;11.47;0.6373;10.831;10.596;-1.956;0.35;-1.43;
2023-07-20 13:11:25.80;0.00:01:17:537;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2719;53.77;-0.68;94.74;2.25;94.71;12.11;11.47;0.6369;10.831;10.596;-1.960;0.35;-1.42;
2023-07-20 13:11:25.82;0.00:01:17:557;-0.30;0.95;-0.02;12.11;-3.455;10.94;-0.2718;53.77;-0.68;94.75;2.24;94.73;12.11;11.47;0.635;10.830;10.596;-1.972;0.35;-1.42;
2023-07-20 13:11:25.83;0.00:01:17:567;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2713;53.77;-0.68;94.74;2.24;94.72;12.11;11.47;0.6362;10.830;10.596;-1.964;0.35;-1.42;
2023-07-20 13:11:25.86;0.00:01:17:597;-0.30;0.95;-0.02;12.11;-3.456;10.93;-0.2739;53.77;-0.68;94.75;2.26;94.72;12.11;11.47;0.6355;10.830;10.596;-1.969;0.35;-1.43;
2023-07-20 13:11:25.88;0.00:01:17:617;-0.30;0.95;-0.02;12.11;-3.456;10.93;-0.2742;53.77;-0.68;94.75;2.26;94.72;12.11;11.47;0.6356;10.830;10.596;-1.968;0.35;-1.44;
2023-07-20 13:11:25.89;0.00:01:17:627;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2737;53.77;-0.68;94.74;2.26;94.72;12.11;11.47;0.6362;10.830;10.596;-1.964;0.35;-1.43;
2023-07-20 13:11:25.91;0.00:01:17:647;-0.30;0.95;-0.02;12.11;-3.456;10.93;-0.2759;53.77;-0.69;94.74;2.28;94.72;12.11;11.47;0.6363;10.830;10.596;-1.963;0.35;-1.45;
2023-07-20 13:11:25.92;0.00:01:17:657;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2762;53.77;-0.69;94.73;2.28;94.71;12.11;11.47;0.6376;10.830;10.595;-1.955;0.35;-1.45;
2023-07-20 13:11:25.96;0.00:01:17:693;-0.30;0.95;-0.02;12.11;-3.456;10.93;-0.275;53.77;-0.69;94.75;2.27;94.72;12.11;11.47;0.6356;10.830;10.596;-1.968;0.35;-1.44;
2023-07-20 13:11:25.98;0.00:01:17:719;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2738;53.77;-0.68;94.76;2.26;94.73;12.11;11.47;0.6348;10.830;10.596;-1.973;0.35;-1.43;
2023-07-20 13:11:25.99;0.00:01:17:731;-0.30;0.95;-0.02;12.11;-3.454;10.93;-0.2726;53.76;-0.68;94.74;2.25;94.71;12.11;11.47;0.6369;10.830;10.596;-1.959;0.35;-1.43;
2023-07-20 13:11:26.02;0.00:01:17:761;-0.30;0.95;-0.02;12.11;-3.453;10.93;-0.2727;53.76;-0.68;94.74;2.25;94.71;12.11;11.47;0.6371;10.830;10.596;-1.958;0.35;-1.43;
2023-07-20 13:11:26.03;0.00:01:17:771;-0.30;0.95;-0.02;12.11;-3.455;10.93;-0.2715;53.77;-0.68;94.76;2.24;94.73;12.11;11.47;0.6347;10.830;10.596;-1.974;0.35;-1.42;
